id,query,product_title,product_description,median_relevance,query_in_title
15505,40,27814,11025,4.0,False
15507,174,3524,16442,2.0,False
15508,131,11986,19162,4.0,False
15512,203,23245,13659,3.0,False
15522,154,1762,6694,2.0,False
15523,21,10923,8072,4.0,True
15526,77,23802,19878,3.0,False
15527,90,17796,6285,1.0,False
15528,78,22971,8620,4.0,False
15529,177,21177,13415,4.0,False
15531,202,28742,13844,3.0,False
15535,102,28911,11025,2.0,False
15536,48,5506,14730,4.0,False
15537,174,7841,18105,4.0,False
15541,175,20976,12730,4.0,False
15549,184,3315,11236,4.0,False
15553,122,998,11025,4.0,False
15554,225,3314,11891,4.0,False
15559,201,26554,17414,4.0,True
15560,67,7307,18640,2.0,False
15567,112,19795,6015,4.0,False
15568,204,23671,17181,4.0,False
15570,16,2815,11025,4.0,False
15575,81,27780,6439,4.0,False
15578,230,22439,21516,4.0,False
15579,9,802,11025,4.0,False
15582,86,2134,11737,1.0,False
15583,77,16183,10783,4.0,False
15588,95,5419,14911,1.0,False
15589,243,27851,631,3.0,False
15590,222,25309,20438,4.0,False
15594,56,19024,21753,4.0,False
15597,184,24443,11025,4.0,False
15600,134,3680,20330,4.0,False
15604,189,22292,9219,4.0,False
15608,143,15121,16339,2.0,False
15609,9,26702,11025,4.0,False
15610,148,17834,4023,4.0,False
15611,239,25876,17362,4.0,False
15613,134,12389,5813,3.0,False
15614,69,2274,11025,1.0,False
15616,174,5583,11025,2.0,False
15621,27,10987,11025,4.0,False
15622,32,21949,11025,4.0,False
15623,217,2280,6906,4.0,False
15630,247,5070,11025,4.0,False
15632,143,2985,15166,4.0,False
15633,46,24704,11025,4.0,True
15635,177,21226,17134,4.0,False
15638,189,22289,19724,2.0,False
15639,113,4152,11025,4.0,False
15640,105,8213,18311,4.0,False
15644,215,478,11025,1.0,False
15647,80,1927,17448,3.0,False
15650,69,9490,3786,2.0,False
15651,10,15464,6851,4.0,False
15654,11,2212,11025,4.0,False
15655,240,16375,11025,4.0,False
15657,155,29734,3039,4.0,False
15659,123,13858,9157,4.0,False
15660,114,1878,16177,2.0,False
15662,12,1607,19939,2.0,False
15664,45,16386,10899,2.0,False
15665,37,24047,14084,3.0,False
15667,28,16246,11025,4.0,True
15669,64,9974,18913,4.0,False
15673,68,18832,8726,4.0,False
15678,12,2510,18253,4.0,False
15684,132,15281,8328,1.0,False
15689,56,20714,19677,4.0,False
15691,62,24280,21003,1.0,False
15692,58,22038,11025,2.0,False
15694,61,3354,11025,4.0,False
15695,13,7508,8053,3.0,False
15697,213,9789,5720,4.0,False
15698,112,4947,4088,4.0,False
15702,185,21360,16952,4.0,False
15704,28,12509,16118,4.0,True
15706,241,8740,13132,4.0,False
15708,224,16539,16430,4.0,False
15713,95,27698,21417,2.0,False
15714,239,19779,11025,4.0,False
15715,190,23181,8662,4.0,False
15718,99,1672,2199,3.0,False
15720,78,19775,9505,2.0,False
15724,45,17864,11179,4.0,False
15731,149,6158,11025,3.0,False
15733,120,26201,12848,4.0,False
15734,34,24674,14402,4.0,False
15738,160,20103,15226,3.0,False
15743,166,22769,17081,4.0,False
15747,133,24067,14087,4.0,False
15748,240,1410,17405,4.0,False
15752,77,7007,4738,4.0,False
15753,89,1127,1905,4.0,False
15754,10,2023,21312,4.0,False
15755,180,21450,11025,4.0,False
15759,186,18971,18199,4.0,False
15761,217,1648,6708,2.0,False
15764,90,10036,18783,3.0,False
15767,65,28459,18118,4.0,False
15772,82,1748,16485,2.0,False
15779,206,28408,17277,4.0,False
15780,28,6751,2589,4.0,True
15782,240,9718,18283,4.0,False
15785,131,11740,19145,4.0,False
15787,219,18994,11025,4.0,False
15788,255,29300,4092,4.0,False
15789,233,7518,2308,3.0,False
15791,101,2348,18236,4.0,False
15792,44,21147,21458,3.0,False
15795,127,9269,9036,3.0,False
15797,163,20342,21607,4.0,True
15800,44,11399,10431,4.0,False
15801,75,8395,6573,3.0,False
15802,117,17449,11025,3.0,False
15805,21,12737,9434,3.0,True
15807,29,4029,11025,4.0,False
15810,137,6848,4644,3.0,False
15813,189,22282,20410,4.0,False
15815,194,22917,11025,4.0,False
15816,23,3498,11025,3.0,False
15826,109,4379,1439,4.0,False
15831,239,14708,13142,4.0,False
15836,125,26148,21881,2.0,False
15838,61,2335,15112,3.0,False
15841,10,1961,8660,4.0,False
15843,5,17539,2897,4.0,True
15846,118,14113,11025,2.0,False
15847,168,965,12183,3.0,False
15849,237,12596,11025,4.0,False
15855,30,20072,11826,1.0,False
15856,209,189,773,4.0,False
15858,98,6848,4644,1.0,False
15860,186,2419,11025,4.0,False
15862,210,24184,2031,4.0,False
15867,139,961,14987,4.0,False
15871,157,29075,10142,4.0,False
15872,222,25306,10266,4.0,False
15878,38,29088,18426,4.0,False
15879,169,20679,10477,4.0,False
15881,69,27632,5950,1.0,False
15893,166,27761,9452,4.0,False
15894,197,26996,20831,1.0,False
15895,50,5832,15467,3.0,False
15900,180,21432,11143,4.0,False
15901,128,1219,11025,2.0,False
15906,160,20105,15227,3.0,False
15907,139,16138,11670,4.0,False
15917,221,978,17151,3.0,False
15920,239,17352,11025,4.0,False
15923,216,2683,2542,2.0,False
15925,177,21192,15456,4.0,False
15928,37,21609,19714,3.0,False
15930,11,2241,11025,4.0,False
15931,182,22444,17043,4.0,False
15937,35,502,11025,3.0,False
15940,76,8537,11025,4.0,True
15943,139,2052,19491,1.0,False
15949,51,2582,7761,2.0,False
15951,90,17787,13597,3.0,False
15952,149,16661,17839,4.0,False
15955,162,24009,11025,2.0,False
15961,191,11379,11025,1.0,False
15963,108,1691,11025,4.0,False
15964,213,24511,1817,4.0,False
15965,10,2011,11258,4.0,False
15966,171,7273,550,3.0,False
15967,17,1384,11025,3.0,False
15970,233,6968,4701,2.0,False
15971,35,26664,3230,4.0,False
15972,51,5865,11025,4.0,False
15974,112,27279,20907,4.0,False
15975,12,15466,7362,3.0,False
15976,258,6299,17806,2.0,False
15981,246,26171,17596,4.0,False
15985,136,21373,9133,4.0,False
15986,251,11241,3887,4.0,False
15987,112,1497,2212,4.0,False
15990,240,23367,17295,4.0,False
15992,235,2970,1288,2.0,False
15995,93,14513,8855,2.0,False
16000,100,25655,21657,2.0,True
16001,203,23497,13845,1.0,False
16004,196,15409,11025,2.0,False
16010,256,27848,9967,3.0,False
16012,178,28144,11025,4.0,False
16013,224,16570,6799,4.0,False
16016,66,546,11025,3.0,False
16017,31,2678,2432,4.0,False
16020,13,16405,8496,4.0,False
16022,7,19096,16696,4.0,False
16028,191,22522,21038,4.0,False
16030,51,17358,11025,4.0,False
16032,220,10013,1640,4.0,False
16035,160,20150,11025,4.0,False
16040,65,28801,3531,4.0,False
16047,106,12083,8527,3.0,False
16052,64,5526,4061,4.0,False
16059,40,20955,12685,2.0,False
16061,238,12684,17560,4.0,True
16069,181,7431,17829,4.0,False
16071,62,7045,7203,1.0,False
16072,141,19862,6016,1.0,False
16077,21,19730,20783,4.0,True
16079,195,19352,11817,4.0,False
16083,111,9407,17892,4.0,False
16085,74,25042,11025,4.0,False
16088,230,5863,3790,2.0,False
16091,37,3726,13630,3.0,False
16092,181,14103,9923,4.0,False
16093,219,11183,20066,4.0,False
16095,49,13679,9651,4.0,False
16105,68,21995,17017,4.0,False
16110,218,20258,9846,4.0,False
16111,162,20224,12097,2.0,False
16113,104,6066,21167,4.0,False
16117,166,26247,17383,4.0,False
16118,227,10294,19996,4.0,False
16120,254,16461,11025,4.0,False
16126,215,23093,9543,3.0,False
16130,12,2461,15122,4.0,False
16132,260,29554,11025,4.0,False
16134,219,472,14810,4.0,False
16137,121,18956,3028,2.0,False
16143,169,5961,11025,4.0,False
16152,202,28714,11025,4.0,False
16155,253,29121,11025,4.0,False
16156,39,14612,21068,4.0,False
16171,152,18632,8256,4.0,False
16173,137,15887,11025,4.0,False
16176,22,27413,4585,4.0,False
16183,80,1918,3849,3.0,False
16189,133,7160,15418,4.0,False
16194,95,20608,18755,4.0,False
16196,182,24959,20008,4.0,False
16198,113,9228,15839,2.0,False
16200,43,2383,11627,2.0,False
16202,257,14819,14803,4.0,True
16209,239,25901,9498,3.0,False
16213,178,28467,7428,4.0,False
16214,43,19289,2096,4.0,False
16215,259,29651,6175,4.0,False
16220,13,17888,16550,4.0,False
16221,117,2926,12106,1.0,False
16232,79,25940,10007,1.0,False
16233,11,2238,3577,4.0,False
16235,180,21476,17786,4.0,False
16238,187,14504,21368,4.0,False
16245,256,8673,2101,4.0,False
16250,210,24148,2882,3.0,False
16252,223,25738,20270,4.0,False
16254,127,10009,9882,4.0,False
16255,19,26300,7512,4.0,False
16256,73,18753,11457,4.0,False
16257,215,24641,14273,4.0,False
16262,242,4138,2551,4.0,False
16267,20,22688,9960,4.0,False
16270,209,2585,11025,3.0,False
16272,246,6953,14751,3.0,False
16274,161,20895,11025,4.0,False
16279,243,14540,15260,3.0,False
16282,73,13628,11025,4.0,False
16288,19,20400,16842,4.0,False
16289,94,11298,10509,3.0,False
16290,160,20076,8429,3.0,False
16295,86,10243,5991,1.0,False
16296,85,15276,5670,4.0,False
16297,99,19355,8383,4.0,False
16300,102,14443,14490,4.0,False
16302,160,20173,11025,4.0,False
16304,104,10352,7778,4.0,False
16307,209,23843,6336,4.0,False
16316,63,21604,11210,4.0,True
16318,38,3356,14552,4.0,False
16320,147,18156,16587,4.0,False
16322,91,13704,9807,4.0,False
16324,198,23344,14857,4.0,False
16325,156,5599,13493,4.0,False
16327,229,4452,11369,2.0,False
16331,54,6458,4305,4.0,False
16333,10,1951,11025,3.0,False
16335,140,5943,4178,4.0,False
16336,240,23065,7093,4.0,False
16343,26,11388,11131,4.0,False
16347,106,12819,11025,3.0,False
16349,94,4214,9859,4.0,False
16350,61,2339,15116,4.0,False
16361,91,13700,9804,4.0,False
16367,24,7838,18526,2.0,False
16369,90,19887,11025,4.0,False
16372,160,20098,15228,4.0,False
16378,157,3082,18332,1.0,False
16384,162,20227,11025,4.0,False
16389,131,11735,19143,4.0,False
16391,15,2647,2529,2.0,False
16392,161,20907,3103,4.0,False
16393,228,15479,2175,3.0,False
16394,21,27986,1351,2.0,True
16397,170,5750,21903,4.0,False
16401,20,14942,16325,4.0,False
16402,178,9691,17938,3.0,False
16403,153,5048,12571,3.0,False
16408,30,19964,14690,1.0,False
16409,49,8879,11025,4.0,False
16418,84,9389,7214,4.0,False
16420,85,13463,10409,2.0,False
16422,2,21108,11025,4.0,False
16424,38,24065,14086,4.0,False
16425,4,1207,12913,4.0,False
16428,176,26580,11780,3.0,False
16431,7,19124,19858,3.0,False
16436,177,21249,12454,4.0,False
16438,35,4717,11348,4.0,False
16439,15,2644,740,4.0,False
16443,226,4592,8042,4.0,False
16452,160,20114,11123,4.0,False
16458,153,17092,20108,3.0,False
16466,225,19015,19587,4.0,False
16468,258,6296,10108,2.0,False
16469,171,23941,11025,4.0,False
16471,0,26395,5302,4.0,False
16472,121,23073,9883,4.0,False
16474,64,4346,7539,3.0,False
16482,191,22504,18784,3.0,False
16486,107,11339,15604,3.0,False
16487,89,1137,11025,4.0,False
16490,81,25442,15500,4.0,False
16494,83,9748,18856,4.0,False
16501,140,14374,11025,4.0,False
16503,151,18587,11663,4.0,False
16504,30,6612,4557,1.0,False
16506,175,20975,12729,3.0,False
16511,112,19665,19983,4.0,False
16513,252,20247,13810,4.0,False
16515,118,14146,9937,4.0,False
16519,30,5,11046,1.0,False
16525,90,17785,16634,4.0,False
16527,239,589,11025,4.0,False
16530,232,26927,15263,4.0,False
16537,224,26324,18392,1.0,False
16554,23,3488,5762,4.0,False
16556,8,2544,11025,4.0,False
16557,130,11741,13984,3.0,False
16559,231,8006,6900,2.0,False
16570,206,3757,2898,4.0,False
16579,109,10270,11025,4.0,False
16580,17,3810,2870,4.0,False
16582,128,6256,11025,3.0,False
16583,100,9597,11025,3.0,True
16584,164,11426,16055,4.0,False
16586,49,13639,17765,4.0,False
16589,212,15030,14717,4.0,False
16596,247,11734,11025,2.0,False
16597,12,2458,11473,4.0,False
16599,259,29518,11025,4.0,False
16600,21,81,11025,3.0,True
16605,222,17846,2550,2.0,False
16610,246,2717,11025,2.0,False
16611,164,20473,11025,4.0,False
16617,222,25331,14888,4.0,False
16618,83,15354,20001,1.0,False
16619,5,1554,5428,4.0,True
16620,216,24784,11025,4.0,False
16621,20,14928,10275,4.0,False
16622,110,25622,2655,2.0,False
16624,31,1263,8197,4.0,False
16626,95,27698,11025,4.0,False
16627,181,7428,17831,2.0,False
16628,259,8584,22007,2.0,False
16633,187,14499,16261,2.0,False
16634,33,12645,18120,4.0,False
16644,256,21134,18855,1.0,False
16646,21,25608,14562,4.0,True
16648,164,11423,8312,2.0,False
16650,207,23702,10558,3.0,False
16658,87,9806,17821,4.0,False
16663,92,10220,12201,4.0,False
16664,94,8132,6641,4.0,False
16672,130,12003,19110,2.0,False
16673,226,26097,4572,4.0,False
16676,150,18512,7853,4.0,False
16682,76,8524,11025,4.0,True
16686,200,93,11025,3.0,False
16690,9,17008,6028,2.0,False
16692,123,14063,8636,4.0,False
16694,33,18793,10228,4.0,False
16695,136,9974,18912,4.0,False
16701,154,17053,3624,4.0,False
16702,199,28840,4545,4.0,False
16707,216,24781,11025,4.0,False
16711,130,12772,21086,4.0,False
16728,21,10907,13357,4.0,True
16734,251,340,440,4.0,False
16737,201,3300,11025,3.0,True
16738,217,21411,11025,4.0,False
16739,108,19116,11025,3.0,False
16751,174,3523,19652,2.0,False
16752,115,17753,11126,2.0,False
16754,166,12130,11025,4.0,False
16757,12,2507,8755,1.0,False
16758,224,16582,21492,2.0,False
16759,166,27665,11009,4.0,False
16767,177,21237,11498,2.0,False
16768,61,24527,7035,4.0,False
16770,5,1553,11025,4.0,True
16772,116,27117,20874,4.0,False
16777,101,2342,21935,4.0,False
16781,228,5081,3553,4.0,False
16783,137,11456,14427,2.0,False
16785,3,1092,1459,4.0,False
16786,86,25643,21925,2.0,False
16788,96,10603,968,1.0,False
16789,15,2650,21172,3.0,False
16792,159,20044,19643,2.0,False
16793,136,24431,11025,4.0,False
16794,148,17834,11025,4.0,False
16796,163,20363,9500,4.0,True
16797,184,5336,11025,4.0,False
16798,133,11475,8436,4.0,False
16800,26,27630,17559,4.0,False
16804,31,2273,13347,4.0,False
16806,224,16567,2642,4.0,False
16810,207,3,11025,4.0,False
16813,79,22244,17252,4.0,False
16814,168,165,760,4.0,False
16815,256,28447,8165,3.0,False
16818,126,14273,11943,4.0,False
16819,184,3255,7859,4.0,False
16820,40,23644,21661,4.0,False
16825,71,5553,11025,4.0,True
16826,161,20887,9375,2.0,False
16831,70,2841,11092,4.0,False
16839,58,16212,11025,4.0,False
16841,259,10942,22013,4.0,False
16845,98,9445,15858,2.0,False
16846,65,28810,11025,4.0,False
16847,216,14508,13298,4.0,False
16854,38,5337,3757,4.0,False
16855,171,8451,3836,2.0,False
16860,54,6498,11025,3.0,False
16863,35,12206,2153,4.0,False
16872,42,12197,16526,4.0,False
16873,208,24945,17299,4.0,False
16879,54,6519,7654,4.0,False
16880,241,28355,4283,4.0,False
16881,251,14632,4534,4.0,False
16882,224,21072,18726,2.0,False
16884,11,2231,11025,4.0,False
16891,67,7356,11025,4.0,False
16892,89,1134,14891,3.0,False
16896,147,28956,16554,4.0,False
16899,251,16228,8109,4.0,False
16901,12,2483,14837,3.0,False
16903,164,20430,11025,4.0,False
16909,116,27188,9518,4.0,False
16912,56,20712,11025,4.0,False
16915,26,24013,9966,4.0,False
16917,169,17508,11025,4.0,False
16918,43,10658,11025,2.0,False
16925,161,23953,16821,3.0,False
16931,15,6339,11025,3.0,False
16937,242,21666,3798,4.0,False
16940,105,28780,11025,4.0,False
16941,17,3118,15189,4.0,False
16945,164,20493,14757,2.0,False
16950,174,15342,7928,4.0,False
16953,123,13849,14093,4.0,False
16958,98,12217,11576,4.0,False
16961,38,6853,17896,4.0,False
16967,15,2651,9662,4.0,False
16974,207,23797,11025,3.0,False
16975,175,21011,11025,3.0,False
16977,134,12102,5917,4.0,False
16979,219,7651,4476,4.0,False
16982,191,17775,9343,4.0,False
16984,256,12634,13807,4.0,False
16987,65,27869,1202,4.0,False
16989,149,21945,918,3.0,False
16991,32,15381,14363,3.0,False
16998,97,14710,11419,2.0,False
17000,216,8856,15791,4.0,False
17002,196,3396,11025,4.0,False
17004,105,13344,4834,4.0,False
17005,102,28912,727,1.0,False
17006,181,11993,19194,4.0,False
17008,21,25600,15968,4.0,True
17009,186,26728,21678,3.0,False
17011,19,21070,18725,4.0,False
17016,48,28402,11025,1.0,False
17020,220,16921,8924,4.0,False
17022,158,19863,11025,4.0,False
17023,2,4797,11025,4.0,False
17024,69,15680,11025,4.0,False
17027,96,10588,4391,3.0,False
17029,91,13713,2105,4.0,False
17033,128,6966,13512,1.0,False
17035,17,10281,11025,4.0,False
17036,187,2929,21530,4.0,False
17040,85,15278,5666,4.0,False
17042,172,23922,5775,1.0,False
17044,195,19406,11025,2.0,False
17046,82,11960,19055,2.0,False
17059,247,3933,11025,4.0,False
17061,216,16896,11025,4.0,False
17065,137,15949,7579,4.0,False
17067,99,11562,10602,4.0,False
17068,54,6584,5624,4.0,False
17070,160,20108,20469,4.0,False
17072,139,11872,10787,4.0,False
17073,109,1754,2215,4.0,False
17074,192,11624,11025,3.0,False
17075,6,14911,18750,2.0,False
17076,105,28850,9000,4.0,False
17077,16,2799,17758,4.0,False
17084,193,22427,11025,4.0,False
17085,99,19355,14392,4.0,False
17087,95,21888,13083,2.0,False
17094,101,21691,11025,4.0,False
17095,102,12342,13084,2.0,False
17097,149,21931,3699,4.0,False
17099,177,21269,11116,3.0,False
17103,82,22426,11025,4.0,False
17104,45,17176,12261,2.0,False
17112,253,29125,11025,4.0,False
17113,21,25606,1062,4.0,True
17116,237,27464,20941,4.0,False
17133,192,11759,3582,4.0,False
17139,201,3308,666,4.0,True
17144,189,1511,2081,1.0,False
17146,23,3466,2772,4.0,False
17147,8,29486,17429,2.0,False
17150,215,12160,11025,4.0,False
17154,123,13882,7612,2.0,False
17160,170,18569,633,1.0,False
17161,223,14527,19362,4.0,False
17165,128,1902,14096,3.0,False
17166,228,15478,11025,4.0,False
17167,196,3432,11025,4.0,False
17168,247,19631,12610,2.0,False
17172,187,17231,16497,4.0,False
17175,232,6279,6122,3.0,False
17179,23,3487,15237,4.0,False
17180,97,26361,9463,2.0,False
17182,168,8355,18167,4.0,False
17185,111,15862,11025,1.0,False
17191,158,15495,19433,2.0,False
17196,182,24960,14831,4.0,False
17197,106,9334,19233,4.0,False
17199,241,8768,6872,4.0,False
17206,102,6803,9095,2.0,False
17209,178,9009,8647,2.0,False
17212,253,29119,11025,4.0,False
17217,176,15377,7587,3.0,False
17218,128,19990,6325,3.0,False
17219,249,28066,14082,4.0,False
17223,226,26098,20591,3.0,False
17224,215,23089,7328,3.0,False
17230,256,15589,995,1.0,False
17237,184,630,4980,4.0,False
17240,72,11194,11025,4.0,False
17243,206,21570,3146,4.0,False
17245,197,4073,6359,4.0,False
17246,2,21107,276,3.0,False
17250,195,19332,11025,4.0,False
17251,190,11842,19080,4.0,False
17256,74,13494,1980,2.0,False
17261,186,19782,11025,3.0,False
17262,224,16568,6799,4.0,False
17263,68,8151,9783,4.0,False
17271,201,2560,11025,4.0,True
17277,187,2930,6163,4.0,False
17279,97,6337,7815,3.0,False
17282,112,13402,3984,4.0,False
17286,78,10637,5651,4.0,False
17287,38,8200,14258,4.0,False
17289,121,23029,11025,4.0,False
17291,214,7711,6167,4.0,False
17292,10,2025,8627,3.0,False
17298,140,27746,20206,4.0,False
17302,233,3855,2883,4.0,False
17313,77,26476,17800,4.0,False
17322,141,16298,21891,3.0,False
17323,169,20683,11025,4.0,False
17324,254,15867,1428,3.0,False
17330,177,21191,4118,2.0,False
17332,223,14525,9142,4.0,False
17333,131,14965,11025,2.0,False
17334,14,21797,18799,3.0,False
17337,105,28633,13617,4.0,False
17338,186,21528,21680,4.0,False
17341,152,18600,16460,4.0,False
17346,260,29535,11025,3.0,False
17348,217,17004,11032,4.0,False
17349,248,663,11025,3.0,False
17352,130,16935,4019,3.0,False
17355,139,11896,10805,3.0,False
17359,56,25103,17315,4.0,False
17360,256,25644,11025,4.0,False
17361,30,24380,11025,2.0,False
17371,74,24826,11025,4.0,False
17372,55,25014,14672,4.0,False
17378,195,19480,11810,2.0,False
17380,97,3379,14303,4.0,False
17381,56,26382,20419,4.0,False
17385,224,21071,18726,2.0,False
17389,76,8505,13812,4.0,True
17390,10,26662,2299,4.0,False
17392,192,48,19593,3.0,False
17393,39,2693,15136,4.0,False
17395,145,18112,9167,4.0,False
17396,216,21307,1785,4.0,False
17397,254,16438,739,3.0,False
17399,97,22222,12947,2.0,False
17402,109,2571,14073,4.0,False
17405,110,10105,9075,1.0,False
17406,252,20246,13811,4.0,False
17408,155,15073,9257,3.0,False
17412,111,29084,11229,4.0,False
17415,260,29577,22010,3.0,False
17418,40,11325,8186,1.0,False
17419,185,9744,11025,4.0,False
17422,232,8986,11025,2.0,False
17424,236,4396,4633,4.0,False
17428,127,10002,17898,4.0,False
17429,215,25818,1818,4.0,False
17430,138,5868,11025,2.0,False
17436,79,3561,13485,4.0,False
17438,159,20032,11025,4.0,False
17439,111,29440,10170,3.0,False
17443,109,4359,11025,3.0,False
17447,127,11917,19229,4.0,False
17457,43,19249,11756,4.0,False
17458,26,17621,11025,4.0,False
17466,107,11644,19112,4.0,False
17467,208,21747,19725,2.0,False
17471,0,28092,1786,4.0,False
17478,21,7221,11025,4.0,True
17481,81,22670,6675,4.0,False
17487,258,29396,11025,3.0,False
17488,68,19154,3322,4.0,False
17494,12,2502,6187,4.0,False
17496,130,11927,13986,4.0,False
17499,241,22179,1604,1.0,False
17505,202,28762,14793,4.0,False
17506,109,12905,21083,4.0,False
17516,211,24311,12469,4.0,False
17519,217,5704,12382,4.0,False
17524,150,18505,11385,2.0,False
17527,252,4319,11025,2.0,False
17529,67,7402,2076,4.0,False
17530,105,28346,11025,3.0,False
17532,81,6631,21441,4.0,False
17536,88,28029,16375,4.0,False
17537,247,11613,11025,2.0,False
17539,4,10540,6143,1.0,False
17540,113,16623,1812,4.0,False
17545,25,3656,14357,2.0,False
17551,51,7516,12254,3.0,False
17554,81,807,11025,4.0,False
17557,90,10082,5805,4.0,False
17558,181,14115,11025,4.0,False
17559,39,13070,9677,3.0,False
17561,211,15301,11025,2.0,False
17562,11,2240,11025,3.0,False
17563,21,7235,11304,4.0,True
17573,208,18934,16661,4.0,False
17576,98,15222,11025,4.0,False
17584,0,14346,16237,4.0,False
17585,143,15517,9118,2.0,False
17588,2,21109,11025,2.0,False
17589,138,15606,6620,2.0,False
17591,140,9252,18830,3.0,False
17594,207,23742,4111,4.0,False
17596,35,474,18598,4.0,False
17597,42,18567,11025,3.0,False
17601,38,15839,7665,3.0,False
17604,59,13035,12642,2.0,False
17609,23,3506,11025,4.0,False
17611,64,3809,1120,4.0,False
17614,130,23243,13694,4.0,False
17616,8,26029,13816,3.0,False
17617,106,22177,12567,4.0,False
17622,122,2069,14633,4.0,False
17628,60,7070,5840,4.0,False
17629,192,16340,10822,1.0,False
17631,183,23047,5962,2.0,False
17632,53,15628,1364,4.0,False
17636,41,23298,4113,4.0,False
17638,177,21152,11300,4.0,False
17639,106,12145,16081,2.0,False
17651,147,18111,17076,4.0,False
17668,167,24444,3937,2.0,False
17671,234,7155,1930,2.0,False
17672,185,26299,16248,4.0,False
17673,0,25030,4779,1.0,False
17675,231,19715,11957,4.0,False
17679,67,7288,11025,3.0,False
17680,183,19212,11025,2.0,False
17681,239,4268,11025,4.0,False
17682,187,26535,11025,4.0,False
17683,160,20153,11025,4.0,False
17684,257,29379,11025,4.0,True
17686,222,20062,8961,2.0,False
17687,246,18277,11025,4.0,False
17694,78,17014,11039,3.0,False
17695,188,27512,11025,4.0,True
17696,102,1868,15073,2.0,False
17703,9,8016,20763,1.0,False
17705,167,27670,21099,3.0,False
17706,2,29509,3860,3.0,False
17709,161,921,11025,3.0,False
17710,134,7148,15599,4.0,False
17713,126,14275,11025,4.0,False
17715,56,6128,4203,4.0,False
17716,68,26154,8228,4.0,False
17720,123,14049,13308,4.0,False
17725,90,10088,18886,4.0,False
17728,86,22932,7415,1.0,False
17735,255,29251,17729,3.0,False
17738,209,16109,20782,4.0,False
17740,86,28650,18388,3.0,False
17742,109,7654,20608,3.0,False
17744,63,22144,9546,4.0,True
17745,182,14386,21480,2.0,False
17753,54,6518,15528,4.0,False
17756,155,24939,11244,4.0,False
17765,170,16320,11025,2.0,False
17768,137,15889,13537,4.0,False
17772,176,4459,11025,4.0,False
17787,248,26574,11025,4.0,False
17788,211,24319,21908,3.0,False
17789,233,15318,10607,3.0,False
17790,64,9975,18914,4.0,False
17791,52,6006,10888,4.0,False
17794,176,4645,8796,4.0,False
17795,252,28930,21091,4.0,False
17799,11,2186,2393,4.0,False
17803,174,25635,11025,3.0,False
17804,171,25914,12842,2.0,False
17806,237,3857,3535,4.0,False
17808,212,28668,11939,4.0,False
17809,74,12326,11025,3.0,False
17811,218,9438,21910,4.0,False
17813,198,24712,18756,2.0,False
17815,213,24479,11025,3.0,False
17827,213,24488,1855,4.0,False
17830,177,21206,19778,4.0,False
17833,250,25916,2563,4.0,False
17835,177,21239,3680,4.0,False
17839,76,8496,6650,4.0,True
17840,184,17712,11025,3.0,False
17841,152,18644,8256,4.0,False
17844,104,18407,16611,3.0,False
17848,206,28836,11025,4.0,False
17850,225,8288,3919,4.0,False
17857,104,20202,21571,4.0,False
17859,233,25267,17337,2.0,False
17863,235,23233,20484,1.0,False
17864,39,6745,1107,4.0,False
17865,166,22759,5972,4.0,False
17866,31,4296,3184,4.0,False
17872,10,2024,8625,4.0,False
17873,0,22355,6136,4.0,False
17876,92,10198,11025,4.0,False
17879,65,8232,4857,4.0,False
17883,191,22494,10047,4.0,False
17884,92,10224,9814,2.0,False
17893,235,21099,12112,2.0,False
17896,73,2174,2379,4.0,False
17898,85,6619,4341,2.0,False
17900,20,22685,4589,2.0,False
17903,191,22487,6384,3.0,False
17904,25,3629,14599,4.0,False
17908,110,2557,17713,1.0,False
17909,20,21299,16942,3.0,False
17911,151,18597,11406,2.0,False
17912,10,16235,21703,3.0,False
17915,61,7091,11025,4.0,False
17918,121,571,10643,4.0,False
17921,228,28989,15737,4.0,False
17923,140,17435,5162,4.0,False
17929,253,6985,696,4.0,False
17933,156,8276,5862,4.0,False
17935,13,16406,11025,4.0,False
17936,131,8851,1283,2.0,False
17938,21,7227,3570,4.0,True
17940,114,13208,11025,2.0,False
17941,130,12771,11960,2.0,False
17944,110,12968,16149,2.0,False
17946,115,13119,12207,4.0,False
17948,81,864,13163,4.0,False
17951,225,6114,5679,4.0,False
17952,134,22837,11025,4.0,False
17956,77,7007,11025,4.0,False
17958,234,10761,9685,2.0,False
17959,253,25428,10352,4.0,False
17961,226,4590,10508,4.0,False
17964,222,25359,11025,3.0,False
17966,225,10384,4090,4.0,False
17967,257,29710,4481,3.0,True
17968,160,20091,12051,4.0,False
17969,167,25409,3222,4.0,False
17971,252,20252,11025,2.0,False
17972,43,4310,3200,1.0,False
17974,61,25949,20304,4.0,False
17979,139,11870,11025,4.0,False
17981,230,22455,17049,4.0,False
17983,226,26090,11025,4.0,False
17984,217,5209,9098,3.0,False
17990,39,14607,7052,4.0,False
17993,83,9588,18851,4.0,False
17995,161,20857,6170,3.0,False
18014,189,22331,21428,4.0,False
18015,230,21559,16967,4.0,False
18018,112,4950,8699,2.0,False
18021,105,8214,21683,4.0,False
18024,214,3230,7514,4.0,False
18030,170,16920,11002,4.0,False
18031,90,10090,9468,4.0,False
18034,122,22662,20884,4.0,False
18038,136,9450,7260,3.0,False
18040,253,6989,11025,3.0,False
18041,213,5409,18681,4.0,False
